,station,MAE,R_squared,MSE_squared,RMSE,NSE,KGE,PBias,r,Alpha,Beta
201,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/14101500,0.13993853599441103,0.8787748224322731,0.09742250067295449,0.09742250067295449,0.8787748224322731,0.7339209323845503,5.259042781787921,0.9651742939260626,0.7415053437273968,0.9474095721821207
202,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/5585000,0.28873520880570347,0.7947615823398861,0.4912186010571666,0.4912186010571666,0.7947615823398861,0.7699347329171518,-14.39967329312272,0.9255701485386322,1.1632640965873202,1.1439967329312273
203,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/13336500,0.2324501888972606,0.9616203847886945,0.2224014472992095,0.2224014472992095,0.9616203847886945,0.8656376315422287,4.682106452269836,0.9877600596035041,0.8746556031023587,0.9531789354773016
204,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3069500,0.762856989165797,0.5894114421142737,6.012353364965308,6.012353364965308,0.5894114421142737,0.5745305336851885,9.103776806247053,0.7817377022862629,0.6463080988358169,0.9089622319375295
205,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/4178000,0.21663648899358887,0.9289975733638357,0.11075847912793231,0.11075847912793231,0.9289975733638357,0.8454604335706536,-10.372311531521282,0.9704692550410605,0.8893115722234367,1.103723115315213
206,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1520000,0.5594967147617288,0.2788916996662437,3.138660504365126,3.138660504365126,0.2788916996662437,0.12321263179139441,44.12617539662786,0.6828302633527121,0.3119247775919654,0.5587382460337214
207,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3289500,0.65156966775234,0.6234190776279867,2.968744762003511,2.968744762003511,0.6234190776279867,0.6507685003373435,-29.06951215478102,0.8488801538610053,1.1209205473352586,1.2906951215478102
208,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/5454500,0.1118018532736044,0.9628950564805003,0.03804825672751905,0.03804825672751905,0.9628950564805003,0.910551048420773,-5.3652450601147725,0.9836376927788093,0.9303235736743506,1.053652450601148
209,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3266000,0.24836037490859963,0.9000961564907962,0.30190878973654733,0.30190878973654733,0.9000961564907962,0.9003452182223733,-3.4594401580008123,0.9493384102418602,0.9214652546088965,1.0345944015800081
210,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/5526000,0.16891359873129855,0.9651918741789757,0.07066827393476602,0.07066827393476602,0.9651918741789757,0.8899996008121341,10.087475046319248,0.9854156385875013,0.9586276790273005,0.8991252495368074
211,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1514000,0.6299042072884311,0.5987684837653746,3.5955701817538426,3.5955701817538426,0.5987684837653746,0.58376946809254,11.366167358345935,0.7869132480449756,0.6609971743606963,0.8863383264165408
212,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/5582000,0.18524181034965967,0.8956106824846233,0.14245509058780811,0.14245509058780811,0.8956106824846233,0.810292717550308,-5.394631203446355,0.956486342483424,0.8234066534609594,1.0539463120344634
213,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/7147070,0.5771669547174579,0.39679599573144686,5.706544882652985,5.706544882652985,0.39679599573144686,0.43273150307026964,-32.62708677426267,0.637453220104364,0.7103438230268614,1.3262708677426267
214,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/6808500,0.17423919728137502,0.6504051767741053,0.286378922009478,0.286378922009478,0.6504051767741053,0.7783618949826641,-4.103351940977746,0.8110371968137178,0.8916821395498167,1.0410335194097775
215,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/5515500,0.05928512600989572,0.9683541793196299,0.00943392855509272,0.00943392855509272,0.9683541793196299,0.9435767541820578,-0.12032140933821045,0.9848324520276103,0.9456669489814654,1.0012032140933818
216,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1520500,0.5553189426837055,0.09011796858603582,2.6600507437133247,2.6600507437133247,0.09011796858603582,-0.0513353402527732,50.8383679438616,0.4996833427325122,0.22764303938816222,0.49161632056138405
217,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1138000,0.48431941638298304,0.6652726522704798,1.3426040661899896,1.3426040661899896,0.6652726522704798,0.7409751218121969,-3.9883453286580806,0.8162568534620769,0.8218381248008244,1.0398834532865808
218,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3528000,0.28182855238291676,0.8354298161460338,0.49489218960717435,0.49489218960717435,0.8354298161460338,0.8834223967979742,8.129228040956834,0.9216373620952694,1.0290034428086248,0.9187077195904316
219,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/11403000,0.2527115172670086,0.7403283345254621,0.858669551557052,0.858669551557052,0.7403283345254621,0.5534055623579133,18.27629292788129,0.9249253676801493,0.5994901961295848,0.8172370707211869
220,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/8015500,0.41925715791977725,0.8666284110771474,1.3395467276932265,1.3395467276932265,0.8666284110771474,0.8322853241106012,9.749908565906416,0.933712506070389,0.8807183628848751,0.9025009143409358
221,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/10309000,0.43305131448256434,0.7471281913219814,0.6508858584516348,0.6508858584516348,0.7471281913219814,0.6135733186473171,-20.703153735680026,0.8999000328943003,0.6894464310519592,1.2070315373568004
222,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/5514500,0.5326753206730368,0.49570006530367583,5.773401755569447,5.773401755569447,0.49570006530367583,0.3185346579529613,33.82945457075479,0.7852587275495065,0.44878497964754777,0.6617054542924522
223,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1606500,0.5026543078679832,-0.3108605399552875,5.86372083749973,5.86372083749973,-0.3108605399552875,0.4314844070860675,9.439974263457362,0.4858768700772937,1.2235532939933709,0.9056002573654263
