,station,MAE,R_squared,MSE_squared,MSE,NSE,KGE,r,Alpha,Beta
66,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3603000,0.33251029065159304,0.8255367468783916,0.8331888263918291,0.9127917760320966,0.8255367468783916,0.9041084467595522,0.9162169388486036,1.0321515350593746,1.03379152912037
67,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/9299500,0.15054158293680459,0.9390715168426308,0.13044647440167256,0.3611737454490187,0.9390715168426308,0.8544550400642221,0.9757131943825699,0.8683570271291297,0.9428719497153314
68,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1426500,0.2797543070779882,0.8337675927317495,0.4545417955845473,0.6741971488997468,0.8337675927317495,0.8120525361501356,0.9171402720312103,0.8321237451170584,1.0166155859063684
69,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1610000,0.19704886804986937,0.836749028311718,0.46280531930288593,0.6802979636180649,0.836749028311718,0.8605966235422843,0.9151746549422465,0.8921515742101553,0.9753691401226627
70,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3531500,0.4821702930427977,0.613700065017605,3.0977125454038847,1.7600319728356881,0.613700065017605,0.5852554046862626,0.8002852955766333,0.6371787799680215,0.9779120287588531
71,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/7172000,0.5941908958509853,0.3263094547624813,2.587620706184307,1.608608313476064,0.3263094547624813,0.4295990921979763,0.6072068553828156,0.7756091001257619,0.6525529317770171
72,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/7252000,0.7136533417345848,0.5991577306495157,4.675442490533956,2.1622771539592134,0.5991577306495157,0.6227361952501116,0.7844511287034818,0.8311853148444155,0.7404460277071842
73,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/6898000,0.6356036356264774,0.6731114286108986,1.5232208235584628,1.2341883258070718,0.6731114286108986,0.21320482506504224,0.8497682930510401,0.8036757505676343,1.7469497108995697
74,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/14232500,0.5165974465192009,0.7209768117128033,3.1884599260747084,1.78562591997168,0.7209768117128033,0.7426209470723472,0.8530042884149386,0.7972573838109579,0.9405721509529437
75,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/6884500,0.058129697618708114,0.6745638640291646,0.03065507929077916,0.17508591973879328,0.6745638640291646,0.8330078688837645,0.8341987380421021,0.9802221330984816,1.0022692220553109
76,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/10296000,0.4041178343734886,0.8362407050486269,1.0680591046850416,1.0334694502911257,0.8362407050486269,0.7475493144279819,0.9532308354932942,1.207938828149617,1.1352975892057602
77,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/12144500,1.740902674332139,0.6918736477258243,15.619091620483681,3.9520996470842786,0.6918736477258243,0.6752331443266321,0.8415677248765634,0.7188259202418759,1.0362472290713363
78,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1329500,0.6430997732823477,0.6897955429530044,1.0727446924782802,1.0357338907645535,0.6897955429530044,0.6463560583962382,0.9059117464520118,1.0971488033564185,1.3267622193334938
79,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/11080500,0.4970511150324343,0.6980778443046662,2.636912494090102,1.6238572887080016,0.6980778443046662,0.5999542769519912,0.8425809898967321,0.8235816711368196,0.6773044638854853
80,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3173000,0.24803613342952938,0.6955831571506574,1.0008845168940483,1.0004421606939846,0.6955831571506574,0.6670345592163724,0.8439043256501392,0.729990615274738,0.8834021553982107
81,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1421000,0.3674275342082986,0.6767912525934472,1.1678759809546277,1.0806831084802926,0.6767912525934472,0.6034481779965098,0.8501377216295918,0.6569278862691624,0.8692476775113602
82,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3136000,0.2407341909243838,0.7962640216387482,0.25576558734859034,0.5057327232329251,0.7962640216387482,0.6939565890910167,0.9211764742526104,0.7512455172156405,0.8400918124540171
83,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/6869500,0.03773862150681061,0.6906853320965607,0.017824963651902954,0.13351016310342428,0.6906853320965607,0.5866249221022162,0.8633865075589743,0.6453917431572189,0.8373079814834519
84,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/7196500,0.3513714720014296,0.6738133144363557,1.0970397574521291,1.0473966571705913,0.6738133144363557,0.7364554747695765,0.8235522059930986,0.8361770171471569,1.1071630676036501
85,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/2492000,0.4093925870061428,0.7683103240564604,1.3919348659891448,1.1798028928550501,0.7683103240564604,0.6724173228810038,0.9013296602997786,0.6996719820985572,0.9141067169373409
86,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/13302500,0.06825526683212191,0.9519679263764603,0.011266713204729373,0.10614477474058426,0.9519679263764603,0.8265978514206156,0.9890636027532181,0.8283288774177129,1.0218569444009187
87,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/4191500,0.25549611282775303,0.8708812115989399,0.31949010976589254,0.5652345617227352,0.8708812115989399,0.8575740004847642,0.9349965410016918,0.8835189486664511,0.9500812626722153
88,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3175500,0.26238709691419454,0.7699138180629086,0.7967147798398886,0.8925888078168405,0.7699138180629086,0.8022113093658776,0.8781095490878168,0.8445036738596958,1.0091638788759665
89,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1649500,0.8178652831093088,0.10084030375198072,6.2506499887055735,2.5001299943614077,0.10084030375198072,-0.04058930194049415,0.4164783087362155,0.16405675817557938,0.7913677216111186
90,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/2165000,0.546794337819896,0.6318608253651459,1.0917349969181604,1.0448612333310872,0.6318608253651459,0.6007712317892129,0.8182579732757649,0.6766374032180845,1.1476146201828468
91,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1531000,0.31364709616431624,0.6540296995755056,1.033244573772334,1.0164863864176115,0.6540296995755056,0.572845844653874,0.838203516464362,0.642583756236416,0.8310733915604334
92,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3010500,0.41262748872684485,0.6664156567725656,1.3943111415705456,1.1808095280656172,0.6664156567725656,0.5396025911687424,0.8736442228562383,0.6023360640610301,0.8054148369107783
93,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/7068000,0.2556383231667412,0.672119167526689,0.7497046716133497,0.8658548790723245,0.672119167526689,0.6555710745283938,0.8300057189286069,0.7004633161294371,1.0033172459016322
94,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/7221000,0.022397512855258067,0.5935464861142047,0.007690393606994723,0.08769488928663245,0.5935464861142047,0.48362556269156,0.8308850682351131,0.524448969985603,0.8909407628304151
95,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3550000,0.6581262305859065,0.5041214309661608,3.867564909154131,1.96661254678041,0.5041214309661608,0.7010971152377017,0.7354511299278919,0.9063696122044793,1.1029086018953473
96,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/4100500,0.09243196820468604,0.943561483596913,0.03043426195401684,0.17445418296508924,0.943561483596913,0.9683552033945555,0.9714838415514025,0.9862863062654671,0.9996044450861546
97,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/5555500,0.17564583823627158,0.7963726394146298,0.2743696165711926,0.5238030322279479,0.7963726394146298,0.6837133527115516,0.9191016887653621,0.702426574088215,0.9296952157853082
98,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1423000,0.4744129097666152,0.7357291495813821,1.7544972849956977,1.3245743788084148,0.7357291495813821,0.6794613856750045,0.8741433922886581,0.706563696909403,0.9717112460984065
99,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1643000,0.5379356231177168,0.38329859518034826,2.8112886815199087,1.6766897988357623,0.38329859518034826,0.33447164847110156,0.6588675422479714,0.4487807893451396,0.8492883058224543
100,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1558000,0.474959442830555,0.5511835656701785,2.0973110134472144,1.4482095889225477,0.5511835656701785,0.46451424202189784,0.7965330418711267,0.5471523212487708,0.7993132445905077
101,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3363000,0.19868697868510218,0.8673567270155911,0.2934693724457025,0.5417281351800942,0.8673567270155911,0.8755239182775005,0.9320670254544888,0.8978809923529586,0.9787605516180672
102,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/7222500,0.017661139191652436,0.14132194845493218,0.01165317583919349,0.10794987651309977,0.14132194845493218,0.042098956148954425,0.40557574519101613,0.2537258816812285,0.9145064012147872
103,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/5430500,0.03830437874713379,0.9831134727479319,0.003337196797315932,0.057768475809181014,0.9831134727479319,0.941611423576439,0.9928307207240601,0.94216833363016,1.003650432347149
104,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/5594000,0.2426734866380881,0.8586744630851978,0.3824021462681247,0.6183867287289765,0.8586744630851978,0.8061093151003487,0.9322569059369291,0.8362517370454831,0.9213172364682316
105,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/4201500,0.7239197975591395,0.4267142159244022,3.7630628452699453,1.939861553119177,0.4267142159244022,0.39751403303087396,0.6807550765753646,0.48927035872329155,1.0150749057604431
106,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/6890500,0.389746458595592,0.3202440349176455,2.0901794998275176,1.4457453094606663,0.3202440349176455,0.25242748461749553,0.6334019627848713,0.3489244204968419,0.9761015766217336
107,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3180500,0.765677951696003,0.5219585983791989,3.555592885713611,1.885627981791109,0.5219585983791989,0.6532616166935336,0.7315914435561467,0.8213279601529361,1.1275172751535967
108,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/11413000,0.718293104185394,0.7974268212553806,4.495697737607765,2.120306048099605,0.7974268212553806,0.8417062121012986,0.8947273540058199,0.9128748186317981,0.9201013387830496
109,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/2018000,0.35500072119209747,0.5243579508873644,1.9091515414527493,1.3817205004821884,0.5243579508873644,0.7084549470393731,0.7450605192837485,0.9107738884566158,0.890259031821337
110,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/14308000,0.6658457530929199,0.7202847181485432,3.6775387665749775,1.9176909987208517,0.7202847181485432,0.6799994100039242,0.861906143985414,0.7121593020297093,1.0218677186929814
111,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1334500,0.7396009683428648,0.5691248412701662,1.9720107625693637,1.4042830065799998,0.5691248412701662,0.5571667586717354,0.7737958328515494,0.6436659188982214,1.1340111078803692
112,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/14321000,0.39757893188052695,0.8260696407810415,1.2905768692758564,1.1360355933138082,0.8260696407810415,0.8494623883142338,0.9099741439483169,0.8964306234111548,0.9381105662716639
113,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3381500,0.20560106684003962,0.9593001046700433,0.08906347365648633,0.2984350409326732,0.9593001046700433,0.858490643163547,0.9878798450845219,0.8590166800984338,0.99869484613012
114,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/2387500,0.31479031327649076,0.8697081246878205,0.37547952851672484,0.6127638440025038,0.8697081246878205,0.8728114477448995,0.94596311574091,1.0887384159228441,1.0733650904982912
115,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3051000,0.5781636946842236,0.7901368318634492,2.1529442845828513,1.467291479080708,0.7901368318634492,0.72908372958549,0.9017781373149865,0.753605776702394,0.944882144530436
116,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3326500,0.36289783446506746,0.7439515999946984,1.0796615210830323,1.0390676210348546,0.7439515999946984,0.7971263357463387,0.8628521302344269,0.8592837833357586,0.9495308823717421
117,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1556000,0.4255838795323806,0.574980758598313,1.8460093578377825,1.3586792696724943,0.574980758598313,0.5610885882427896,0.7728136796210682,0.6567406768535725,0.8476758709972538
118,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/5554500,0.23223265461131862,0.9042855473479119,0.2326996901434418,0.4823895626394106,0.9042855473479119,0.8740527921809242,0.953262886211069,0.8899535132496683,1.0395993952732998
119,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3438000,1.099616129196844,0.691465897680134,2.9834748412530248,1.7272738176829476,0.691465897680134,0.33259984973345447,0.8782875544491123,0.8581677246423525,1.6406970008051405
120,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1631000,0.335935566286552,0.6130040660546656,1.3078081699956792,1.1435944079942326,0.6130040660546656,0.7322653821739871,0.8029862536707438,0.9543707960476892,0.8245423552921358
121,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/2349500,0.17087360690734063,0.9236097039361819,0.20464472262880995,0.45237674855015475,0.9236097039361819,0.8734426219611563,0.9637737605674819,0.9192937676559129,0.9094962234298098
